,text
1952,"Son el peor banco que existe en el mundo!!! Pésimo servicio, pésima atención!!! Demasiada ineptitud!!!!!! Llevo 5 meses intentando que me resuelvan mi caso!!! Y a la fecha no han hecho absolutamente nada por ningún canal!!! Siempre dicen que deben seguir escalando el caso!!! Son de lo peor qué hay!!!"
1953,Tengo bloqueada mi clave de bbva net. En la sucursal telefónica no me ayudan y escribo por acá y tampoco contestan. Este banco tiene muchas dificultades para los pagos virtuales. Que pésimo tratamiento para el cliente
1954,"Es en serio que no hay ningún asesor disponible en ningún momento del día? Para que dicen que por el chat si ese tampoco sirve de nada. Necesito un número en el que me conteste UNA PERSONA. Pésimo serviciooooo, pésimo!!!!"
1955,Estoy intentando desde anteayer obtener ayuda de servicio al cliente de es#te banco y es imposible!! El call center no sirve para nada lo remiten a los chats y los chats JAMÁS CONTESTAN Que es esta falta de respeto con el cliente???
1956,Pésimos servicio
1957,Pésimo serviciooooo
1958,Ladronesssss
1959,"maravilloso sin salir de casa  puedo realizar todos pagos de manera agil y segura, bbva móvil me encant"
1960,Me parece irresponsable de parte de BBVA que la única forma para cancelar una cuenta sea en las oficinas! Cuando lo que buscamos hoy en día por la emergencia es no tener que salir de casa.
1961,"Necesito comunicarme con ustedes y por ninguna línea he podido, enserio que mal servicio"
1962,"Que esta pasando con la aplicación, me ha sido posible ingresar"
1963,"Que mal servicio, no me quisieron atender porque debe ser cuando la firma del dinero que la cajera quiera (no acepta moneda)"
1964,"No me cabe en la cabeza que en  plena pandemia les de por actualizar una aplicación donde primero borran las cuentas de otros bancos inscritas y para volver a inscribir hay que hacer una parte en la app y después para validar la cuenta hay que ir a un cajero😖😡 el uga uga uga del comercial les queda perfecto a ustedes. ¿No se supone que utilizamos canales virtuales es para no salir de casa?? Y como si fuera poco, se hizo la primera parte de la inscripción de la cuenta de otro banco por la app, fui al cajero disque para validar y se supone que todo estaba listo y sorpresasasss, nunca me salió inscrita,por tanto volví a llamar a ""servicio al cliente""🙄 y me dicen,  que primero tengo que hacer unos ajustes en al app con unos pasos que en ninguna parte dan, solo si llamas y como el servicio es tan ""bueno"" 😡 le toca a uno adivinar realmente qué es lo que tenemos que hacer y blbalbla... Algo que nadie sabe, que el sistema no indica y que si la primera parte que hice estaba mal, el sistema porque no notifica lo que se debe hacerrr.... El peor serviciooooooo y arcaico..."
1965,"Pesiomo ese servicio, nunca había visto un banco tan complicado supuestamente todo esto es para facilitar las cosas pero las hacen peor, realmente una decepción y se atreven a llamar UGA UGA a los clientes cuando a ellos se les ocurre actualizar una app pidiendo a uno ir al banco por lo mismo uso la app para no salir de mi casa"
1966,"La verdad los pagos q he realizado desde hace dos semanas, en PSE o PLACETOPAY se demoran en confirmar hasta 40 minutos... Antes esto no pasaba.."
1967,Alguien podría ayudarme con algún correo para reclamos por favor ya que por la línea es imposible
1968,Que dolor de cabeza reactivar la aplicación. Me llegaron 10 mensajes de texto diferentes y en todos me decía que era invalido... Que genios los de experiencia del cliente!!!
1969,"Pésimo el servicio los canales virtuales no tiene una repuesta efectiva BBVA.net presenta fallas, no estan preparados para atender por canales virtuales"
1970,@nellyescobar7862 @raquelescobar1010
1971,😤
1972,"#bbvacolombia su plataforma es una basura, lenta, no funciona, se cae al momento de hacer operaciones.....y después te retrasas un dia para pagar y te están llamando de cobro juridico.....les falta años luz para llegar a ser un banco digno de proclamarse digital.......😤😤😤😤🤯🤯🤯"
1973,Ustedes son perversos en todo. La APP no sirve para absolutamente nada. No hay cajeros suficientes y los que hay mantienen malos.
1974,"Terrible banco, llevo meses sin poder usar la banca móvil y nadie sabe por qué adicionalmente dicen que debo ir a las oficinas y resido en el exterior 😰. La verdad estoy por claudicar, con Bancolombia nunca tengo estos inconveniente"
1975,"La verdad no saben cómo brindar una solución, por ningún sirven, no puedo entrar a BBVA movil y nadie dice que pésimo servicio ... Prefiero otro banco"
1976,"Pésimo servicio no funciona nada ni la App ni su Net, la atención de la linea nula, realmente es lo peor y solo se limitan a decir en que le puedo ayudar y no pasa nada."
1977,"Yo cambié de número de celular y ahora no puedo acceder a mi app, en la línea de atención dicen que ellos ya no actualizan los datos y que Esto se debe realizar por medios virtuales o digitales, como puedo realizar la actualización de mi número de celular?"
1978,Ami nl
1979,A mi no me conecta a los datáfono y no se que mas hacer
1980,Lo peor dicen unos pasos uno los hace y nada que es sistemas y jamas contestan lo peor
1981,"El peor banco que existe es este , ladrones"
1982,Necesito porfavor me ayuden con un problema que tengo con mi alivio me están cobrando en un mes que tuve alivio y ya llevo interés yo tengo cancer no puedo ir al@Banco
1983,Que mal servicio al cliente el de uds
1984,"Tengan la delicadeza de comunicarse con sus usuarios, ninguna línea de atención funciona, les envíe un mensaje directo aquí, en Facebook y en twitter. Las líneas telefónicas no funcionan, no me contestan, necesito ayuda urgente y que un asesor se comunique conmigo."
1985,"Lo hacen escribir y llamar como loco. No contestan o no funcionan las líneas, burlándose del cliente que falta del respeto."
1986,"@bbva BBVA BBVA que triste una empresa que se atreve a decirle UGA UGA a sus clientes en su publicidad, lo irónico es que sus servicios digitales y tecnológicos no dan respuesta positiva, llevo llamando al 018000912227 - 0314010000 3 días seguidos  mañana tarde y noche y no contestan,  el chat no soluciona nada pero en fin LA HIPOCRESÍA, lo peor es que obligan a las personas a que tengan que desplazarse a la oficina, cuándo  es algo que se puede solucionar telefónicamente. #queremosunbuenservicio #COLOMBIA"
1987,"@bbva @bbva_colombia BBVA BBVA que triste una empresa que se atreve a decirle UGA UGA a sus clientes en su publicidad, lo irónico es que sus servicios digitales y tecnológicos no dan respuesta positiva, llevo llamando al 018000912227 - 0314010000 3 días seguidos  mañana tarde y noche y no contestan,  el chat no soluciona nada pero en fin LA HIPOCRESÍA, lo peor es que obligan a las personas a que tengan que desplazarse a la oficina, cuándo  es algo que se puede solucionar telefónicamente. #queremosunbuenservicio #COLOMBIA"
1988,Nunca contestan las llamadas. Hace un mes me dijeron que los del bbva me iban a llamar para ayudarme con bbva net empresarial; y nada. Solicite una tarjeta de crédito y voy una vez a la semana y siempre me dicen que falta un documento... prefiero cambiarme a otro banco que seguir con este centro recreativo que a demás no cumplen más normas de bioseguridad.
1989,Cada vez más aburrido con este banco  la App la actualizaron y ahora solo sirve para tres mmm
1990,Ya no se como más dirigirme a ustedes por los problemas que surgen. Por fin logré pagar mi tarjeta de crédito. Pagué un valor muy superior al pago mínimo y este quedó en -0-. Pero esta mañana nuevamente me aparece pago mínimo pendiente de pago. En la línea de atención al cliente me pasaron a varias áreas y finalmente terminaron la llamada. Ustedes definitivamente no estaban preparados para esta contingencia y nada han hecho para resolver los problemas.
1991,"Cuando trato de entrar a mi cuenta desde la app me sale un mensaje que dice que no soy cliente y que debo crear mi cuenta de nuevo
Qué pasa?"
1992,"Horrible! Mala la hora en la que se me ocurrió abrir cuenta en este banco donde le cobran a uno por respirar. Cuando trato de entrar a mi cuenta desde la app me sale un mensaje que dice que no soy cliente y que debo crear mi cuenta de nuevo
Qué pasa?"
1993,"El peor servicio! Tengo inconvenientes con el cobro que están realizando a mi tarjeta de crédito y nadie responde! Los canales de atención nefastos, ni la net ni por teléfono por ningún lado puedo comunicarme y que me brinden una solución efectiva a mi problema. Lo peor"
1994,"Tienen ustedes el peor servicio a el cliente de la vida, lo sabían ? 34 chat 23 llamadas y nunca he podido solucionar nada"
1995,"ya no son ni capaces de responder los mensajes de los muchos usuarios que se  quejan con razón y ¿cual es el ente que los regula?, Tampoco funciona"
1996,"Llamo a atención al cliente y me atiende un asesor y dice que no es del area encargada y me transfiere a otra area y cuelga la llamada, es decir que pierdo tiempo llamandolos"
1997,PÉSIMO SERVICIO AL CLIENTE DE MANERA VIRTUAL
1998,ALGUIEN ES ESTE BANCO TAN MALO PUEDE DAR SOPORTE?
1999,"Son tan mediocres que en lugar de solucionar, bloquean al usuario"
2000,He intentado comunicarme más de 10 veces a través de la línea telefónica y SIEMPRE corta la llamada.  Pésimo servicio !!
2001,"La peor experiencia con este Banco, no puedo cancelar la tarjeta, al principio me cobraban todos los días un nuevo saldo, ya les pagué plata de mas y ahora dicen que todo está listo para cancelar pero que tienen fallas internas en el sistema, que me van a llamar pero núnca lo hacen, yo los llamo y me cuelgan, dicen que van a verificar y cortan la llamada, es una tomadera de pelo siempre, Núnca recomendaré este Banco"
2002,"@bbva
La fila en la sede del parque Bolivar en Medellín para reclamar la pensión es absurda. Personas mayores haciendo fila por más de 5 horas. No será posible habilitar mas personal para el servicio? Que la desigualdad y el abuso no se vuelvan paisaje."
2003,"Este banco nunca da soluciones en Cali, cuelgan.. Toy pidiendo ayuda porque no me acepta los códigos vde token para inscribir dos personas para transferir un dinero... Llamo  hago los seguimientos y cuelga, cuando contestan después de media hora lo ponen a voltear... Hasta que cuelga..... Voy a instagram a mensajes lee.. Nunca dan soluciones... Esos mensajes duran días voy miro nada que contestan... Tocará cambiar la pensión a otra entidad que de soluciones y personal más eficiente"
2004,Este banco es lo peor que hay con el personal... Pésimo
2005,👏👏👏👏💙
2006,"Intente hacer una compra desde BBUVA WALLET, nunca se efectuó la compra, pero si debitaron la plata de mi cuenta, y ahora no me responden, es increíble el pésimo servicio de este banco, nadie da razón, nosotros los usuarios no tenemos la culpa de sus problemas internos, necesito que me den solución, ahora resulta que el banco embolata la platica y nadie dice nada, tengan cuidado por favor, ya es mucha gente perjudicada en este banco, y nadie da razón"
2007,No me dejan cancelar javier Soto área de cancelación
2008,No me dejan cancelar Javier Soto área de servicio
2009,Me cuelgann
2010,Buenos dias... necesito atención personalizada
2011,"Señores @bbva_colombia, les he escrito varias veces por DM y no he recibido respuesta, ni la llamada prometida por parte de uno de sus asesores. Agradezco me informen el paradero de mi dinero que hoy no figura ni en mi cuenta ni en el CDT que abrí hace más de tres meses."
2012,"Su servicio al cliente es de lo peor!! Tienen un conmutador que tiene Fallas, sus asesores cuelgan, que porquería de servicio el que prestan a sus usuarios"
2013,"En cambio yo, como cliente, no tengo si no agradecimiento con el banco. El servicio al cliente es bueno, los empleados y gerente de la sucursal Montería donde tengo mi cuenta son personas maravillosas y atentas a todos los requerimientos y necesidades. Felicitaciones, yo soy una cliente fiel."
2014,el sistema funciona mal... llevo más de dos meses haciendo reclamo porque he sido víctima de fraude con mi targeta de crédito y el banco me sigue cobrando la cuenta sin yo haberla usado....
2015,"Buenos días @bbva_colombia, en estos momentos es prácticamente imposible contactarse con los asesores, hay operaciones que realmente se necesita la intervención humana y hasta el momento me ha sido imposible."
